numpurch,age,totdol,female,adB,res,validation
103.0,23,349.56,0,1,0,1
12.0,27,267.57,0,0,0,0
9.0,28,153.14,0,0,0,1
15.0,30,171.17,0,0,0,0
7.0,35,312.52,1,0,0,1
50.0,33,371.29,1,1,0,0
39.0,34,443.12,0,0,0,1
48.0,30,132.6,1,1,0,0
10.0,22,165.08,1,1,0,1
45.0,37,344.0,1,0,0,0
12.0,34,212.04,0,0,0,1
14.0,31,162.81,1,1,0,0
8.0,42,300.12,1,0,0,1
6.0,38,524.78,0,1,0,0
40.0,25,248.78,1,0,0,1
46.0,30,198.33,0,1,0,0
46.0,31,165.84,1,1,0,1
10.0,28,265.13,1,1,0,0
45.0,30,227.38,0,0,0,1
112.0,25,178.73,0,1,1,0
41.0,27,135.44,1,1,0,1
82.0,31,109.02,0,1,0,0
39.0,32,359.96,0,0,0,1
42.0,38,290.13,0,1,0,0
7.0,32,199.02,0,1,0,1
42.0,28,283.3,0,1,0,0
9.0,27,218.14,0,0,0,1
14.0,32,340.1,1,1,0,0
52.0,20,123.06,0,1,0,1
77.0,22,159.58,1,0,0,0
10.0,33,103.38,0,1,0,1
53.0,32,189.04,0,1,0,0
92.0,28,118.44,0,1,0,1
48.0,24,191.41,1,1,0,0
55.0,34,142.74,0,0,0,1
97.0,22,102.96,0,1,0,0
119.0,26,140.47,1,1,0,1
50.0,29,385.81,0,1,0,0
109.0,30,364.37,0,0,0,1
6.0,26,125.71,0,0,0,0
7.0,36,328.85,1,1,0,1
10.0,25,545.26,0,0,0,0
53.0,31,144.82,1,1,0,1
10.0,22,430.23,0,1,0,0
48.0,33,400.62,1,1,0,1
43.0,27,253.12,1,1,0,0
53.0,31,309.35,0,1,0,1
10.0,31,249.81,0,1,0,0
10.0,36,208.83,0,0,0,1
52.0,35,178.41,0,1,0,0
7.0,27,178.79,0,1,0,1
12.0,35,356.72,1,0,0,0
86.0,31,354.02,0,1,0,1
14.0,36,243.96,0,0,0,0
10.0,28,363.85,1,1,0,1
43.0,31,229.47,0,1,0,0
47.0,34,120.66,0,0,0,1
10.0,33,270.13,0,0,0,0
61.0,36,225.06,0,1,0,1
10.0,34,317.85,0,1,0,0
62.0,30,159.56,0,1,0,1
11.0,29,123.02,1,0,0,0
61.0,29,443.49,1,1,0,1
41.0,27,148.25,1,1,0,0
104.0,33,267.98,0,0,1,1
13.0,28,105.52,0,0,0,0
8.0,24,118.8,1,0,0,1
11.0,29,351.81,1,1,0,0
17.0,27,144.06,0,0,0,1
6.0,31,392.14,0,0,0,0
86.0,34,273.54,1,1,0,1
78.0,34,235.55,1,1,0,0
10.0,26,324.84,0,1,0,1
55.0,33,224.08,1,0,0,0
2.0,35,178.3,0,1,0,1
86.0,31,187.93,1,0,0,0
14.0,28,330.18,1,0,0,1
47.0,33,608.35,1,1,0,0
98.0,25,331.86,0,1,1,1
41.0,30,623.28,0,1,0,0
50.0,29,422.34,1,1,0,1
11.0,31,579.1,1,1,0,0
74.0,31,110.14,1,0,0,1
7.0,27,266.44,0,1,0,0
88.0,32,175.37,0,0,0,1
51.0,27,299.2,0,1,0,0
19.0,28,407.54,0,0,0,1
91.0,29,137.54,0,0,0,0
6.0,36,476.65,0,1,0,1
94.0,25,208.83,1,0,1,0
10.0,41,279.63,0,0,0,1
40.0,31,119.91,0,1,0,0
15.0,36,156.27,0,0,0,1
53.0,29,177.83,0,0,0,0
54.0,25,143.88,0,0,0,1
49.0,22,103.98,0,0,0,0
90.0,33,310.78,0,0,0,1
102.0,36,116.92,0,1,0,0
56.0,28,429.46,1,1,0,1
89.0,37,177.35,1,0,1,0
100.0,25,217.33,0,1,1,1
65.0,25,153.06,1,0,0,0
106.0,28,139.48,1,1,0,1
9.0,33,136.74,0,1,0,0
59.0,32,205.05,1,1,0,1
51.0,30,234.23,1,0,0,0
11.0,27,394.8,0,0,0,1
115.0,25,215.46,1,0,0,0
11.0,31,149.06,1,1,0,1
42.0,26,252.64,0,1,0,0
80.0,33,451.77,0,0,0,1
12.0,31,128.1,0,1,0,0
4.0,34,656.78,1,1,0,1
53.0,34,168.95,0,0,0,0
3.0,27,128.4,0,0,0,1
103.0,24,112.83,1,0,1,0
12.0,28,428.41,1,0,0,1
46.0,26,130.79,1,0,0,0
7.0,28,224.46,1,0,0,1
12.0,29,241.4,1,1,0,0
80.0,36,151.44,0,0,1,1
60.0,35,300.06,0,1,0,0
99.0,26,313.38,1,1,0,1
47.0,26,309.85,1,0,0,0
92.0,26,356.84,1,1,0,1
58.0,24,655.88,0,0,0,0
44.0,19,692.51,1,1,0,1
83.0,27,278.74,0,0,0,0
68.0,26,201.26,0,1,1,1
12.0,30,373.82,1,0,0,0
10.0,35,347.06,0,0,0,1
42.0,30,237.26,0,0,0,0
11.0,33,430.87,1,0,0,1
12.0,29,264.28,0,0,0,0
9.0,33,123.98,1,1,0,1
87.0,28,332.53,0,0,0,0
82.0,26,320.45,1,1,0,1
15.0,37,101.59,0,0,0,0
86.0,26,371.55,1,1,0,1
82.0,27,167.59,1,1,0,0
2.0,25,187.23,1,0,0,1
91.0,28,295.02,1,1,0,0
53.0,29,179.11,1,1,0,1
75.0,24,181.13,0,0,0,0
48.0,38,322.22,0,0,0,1
9.0,25,227.41,0,0,0,0
6.0,28,142.09,0,0,0,1
9.0,38,212.15,0,0,0,0
50.0,32,335.87,0,1,0,1
84.0,38,362.07,1,0,0,0
40.0,33,449.0,0,1,0,1
10.0,22,190.15,0,1,0,0
98.0,28,254.39,1,0,0,1
17.0,29,122.0,1,1,0,0
13.0,35,161.87,0,1,0,1
43.0,33,363.95,0,1,0,0
5.0,28,147.74,0,0,0,1
13.0,28,683.66,1,0,0,0
47.0,29,208.99,1,1,0,1
83.0,28,111.71,1,0,0,0
15.0,29,183.72,1,0,0,1
81.0,31,261.65,0,1,0,0
66.0,29,234.97,1,1,0,1
10.0,26,117.38,0,1,0,0
48.0,33,160.46,1,1,0,1
100.0,37,346.09,1,0,0,0
39.0,39,320.58,0,1,0,1
93.0,37,327.27,1,0,0,0
11.0,28,263.77,0,1,0,1
49.0,28,358.28,1,0,0,0
7.0,37,279.19,0,1,0,1
10.0,23,163.35,0,0,0,0
11.0,25,308.65,0,0,0,1
31.0,41,256.87,0,1,0,0
7.0,30,115.95,1,1,0,1
77.0,37,245.87,1,0,0,0
11.0,21,189.68,0,0,0,1
11.0,31,209.62,1,1,0,0
86.0,27,178.36,1,1,0,1
57.0,32,154.8,0,1,0,0
46.0,26,216.37,1,0,0,1
106.0,26,298.19,0,0,0,0
84.0,32,220.7,1,1,0,1
40.0,41,385.59,0,1,0,0
82.0,34,466.75,1,0,0,1
90.0,32,401.7,1,1,0,0
81.0,30,149.19,0,1,0,1
89.0,26,133.5,0,0,0,0
84.0,31,197.63,0,1,0,1
48.0,25,117.94,0,0,0,0
75.0,36,358.75,1,0,0,1
93.0,29,179.19,0,0,0,0
91.0,31,276.33,1,0,0,1
5.0,27,318.63,0,1,0,0
81.0,35,109.39,1,0,0,1
95.0,30,469.86,0,0,0,0
86.0,36,221.61,0,1,1,1
6.0,33,217.13,0,0,0,0
79.0,30,168.83,0,0,0,1
81.0,27,193.02,0,1,0,0
5.0,28,217.84,1,1,0,1
114.0,40,148.8,1,0,1,0
5.0,34,366.96,0,0,0,1
81.0,30,479.14,1,0,0,0
58.0,34,105.84,0,0,0,1
86.0,26,377.2,0,1,1,0
47.0,31,280.99,0,0,0,1
12.0,24,582.33,0,1,0,0
96.0,27,151.91,1,1,0,1
85.0,26,452.8,0,1,0,0
62.0,25,311.7,1,0,0,1
43.0,24,169.07,0,0,0,0
12.0,31,116.57,0,1,0,1
52.0,29,201.55,1,0,0,0
41.0,32,221.99,0,0,0,1
49.0,28,261.69,1,0,0,0
86.0,35,205.48,0,1,0,1
106.0,27,322.77,0,0,0,0
44.0,36,403.23,1,0,0,1
16.0,30,298.86,1,0,0,0
9.0,29,102.41,1,1,0,1
48.0,33,180.59,0,0,0,0
80.0,33,465.09,0,1,0,1
95.0,24,287.89,0,0,0,0
42.0,29,304.72,0,1,0,1
11.0,27,175.86,1,0,0,0
12.0,30,210.22,0,0,0,1
49.0,24,390.34,0,0,0,0
7.0,26,409.21,1,0,0,1
34.0,38,339.73,0,1,0,0
9.0,20,175.73,0,1,0,1
42.0,34,232.61,0,1,0,0
41.0,24,237.1,1,1,0,1
48.0,19,280.26,0,0,0,0
86.0,27,228.01,0,0,0,1
96.0,27,142.3,1,1,0,0
113.0,32,112.26,0,0,0,1
7.0,23,195.37,1,1,0,0
42.0,28,424.9,1,1,0,1
8.0,29,219.75,1,0,0,0
5.0,35,155.61,0,1,0,1
85.0,30,151.84,1,0,0,0
11.0,27,138.6,1,0,0,1
47.0,30,186.88,0,0,0,0
40.0,35,228.25,0,0,0,1
13.0,25,236.12,0,1,0,0
87.0,24,144.83,0,1,0,1
14.0,32,167.56,0,1,0,0
11.0,34,491.14,0,1,0,1
49.0,33,197.77,1,1,0,0
59.0,37,139.27,0,1,0,1
7.0,30,601.0,0,0,0,0
46.0,31,432.72,0,1,0,1
9.0,34,508.37,1,0,0,0
48.0,29,256.66,1,1,0,1
46.0,29,278.62,1,1,0,0
12.0,28,406.16,0,1,0,1
8.0,35,321.8,0,0,0,0
49.0,23,231.38,0,1,0,1
8.0,32,132.76,1,1,0,0
9.0,25,224.28,1,0,0,1
8.0,30,301.48,0,1,0,0
100.0,27,163.29,0,0,0,1
45.0,36,106.04,0,1,0,0
45.0,31,376.14,0,0,0,1
50.0,33,122.78,0,1,0,0
9.0,27,139.87,1,1,0,1
7.0,31,103.97,0,0,0,0
7.0,39,158.62,0,1,0,1
50.0,31,163.52,0,0,0,0
87.0,25,250.41,0,0,0,1
106.0,36,127.31,1,1,1,0
45.0,32,338.75,0,0,0,1
107.0,32,356.65,1,1,1,0
9.0,28,396.91,0,1,0,1
77.0,31,165.97,1,0,0,0
6.0,36,208.11,0,0,0,1
11.0,26,236.52,0,1,0,0
42.0,33,127.92,0,1,0,1
58.0,36,204.48,1,1,0,0
82.0,38,118.07,0,1,0,1
95.0,29,341.45,1,0,0,0
13.0,24,240.56,0,0,0,1
11.0,25,385.01,0,1,0,0
8.0,31,267.24,0,0,0,1
11.0,33,268.18,0,0,0,0
6.0,29,180.95,0,0,0,1
8.0,26,365.92,1,0,0,0
104.0,31,270.88,0,1,0,1
14.0,18,428.11,1,1,0,0
64.0,29,363.42,1,1,0,1
59.0,24,333.07,1,1,0,0
8.0,34,576.28,1,0,0,1
52.0,26,332.78,1,1,0,0
52.0,31,139.92,1,0,0,1
57.0,25,399.14,1,1,0,0
47.0,27,273.9,1,0,0,1
91.0,24,170.42,1,0,0,0
13.0,27,362.66,1,1,0,1
61.0,31,233.8,1,1,0,0
10.0,39,289.53,0,0,0,1
46.0,25,152.32,0,0,0,0
91.0,21,111.9,0,1,0,1
9.0,32,174.5,0,1,0,0
7.0,18,185.02,0,1,0,1
5.0,19,154.06,0,0,0,0
39.0,26,198.58,1,0,0,1
12.0,26,148.21,1,1,0,0
7.0,30,412.45,0,0,0,1
13.0,34,231.85,0,0,0,0
10.0,19,275.74,1,0,0,1
100.0,30,302.65,0,1,0,0
58.0,37,309.26,0,0,0,1
82.0,23,312.99,0,1,0,0
85.0,28,116.72,0,0,0,1
5.0,36,211.05,1,0,0,0
10.0,22,171.89,0,1,0,1
48.0,28,109.89,1,0,0,0
84.0,30,372.86,1,0,0,1
32.0,28,205.28,0,1,0,0
12.0,35,199.59,1,0,0,1
49.0,28,163.64,0,1,0,0
52.0,33,405.06,1,0,0,1
90.0,28,240.78,0,1,1,0
65.0,26,273.78,1,0,0,1
59.0,27,240.63,0,0,0,0
46.0,35,168.54,0,1,0,1
85.0,29,143.77,0,1,0,0
94.0,22,273.66,0,1,0,1
5.0,26,199.89,0,0,0,0
8.0,28,299.79,1,0,0,1
6.0,29,159.05,0,0,0,0
92.0,32,307.51,0,1,0,1
83.0,30,198.51,1,0,0,0
9.0,26,550.04,0,0,0,1
53.0,32,322.47,1,0,0,0
46.0,37,277.02,0,0,0,1
11.0,39,141.13,1,1,0,0
53.0,26,556.54,0,1,0,1
103.0,32,367.8,0,0,0,0
91.0,37,255.8,0,0,1,1
96.0,36,406.39,0,0,0,0
14.0,30,139.65,0,1,0,1
55.0,33,136.41,1,0,0,0
42.0,34,337.09,1,1,0,1
37.0,26,195.27,0,0,0,0
55.0,36,207.46,1,1,0,1
48.0,31,362.27,1,1,0,0
8.0,20,407.57,0,0,0,1
7.0,31,263.0,1,1,0,0
53.0,25,520.58,1,0,0,1
47.0,28,131.91,0,1,0,0
90.0,30,109.18,0,0,0,1
7.0,23,319.5,1,0,0,0
92.0,26,164.23,1,1,0,1
95.0,31,418.47,0,1,1,0
58.0,25,403.19,1,1,0,1
8.0,34,174.48,1,1,0,0
76.0,28,290.78,1,1,0,1
12.0,35,241.41,0,1,0,0
10.0,28,424.0,1,0,0,1
49.0,28,294.25,1,0,0,0
38.0,36,317.63,1,0,0,1
32.0,38,363.23,1,0,0,0
53.0,27,225.58,1,0,0,1
104.0,19,314.98,1,0,1,0
11.0,29,175.36,1,0,0,1
92.0,28,144.55,0,0,1,0
11.0,37,209.64,0,1,0,1
79.0,32,214.05,0,0,0,0
99.0,26,190.66,1,1,0,1
9.0,28,448.51,0,1,0,0
48.0,30,198.3,1,1,0,1
103.0,36,386.4,1,0,0,0
68.0,35,199.35,0,1,0,1
47.0,34,171.72,0,0,0,0
7.0,37,111.34,0,1,0,1
94.0,22,218.77,0,0,0,0
8.0,37,319.48,1,1,0,1
86.0,33,329.13,1,0,0,0
59.0,27,250.59,0,1,0,1
40.0,25,122.23,1,1,0,0
93.0,27,267.0,1,1,0,1
10.0,23,538.42,1,0,0,0
89.0,31,687.27,1,1,0,1
7.0,32,132.63,1,1,0,0
38.0,29,391.2,1,1,0,1
62.0,37,414.94,0,0,0,0
51.0,40,128.36,1,1,0,1
12.0,26,208.73,0,0,0,0
6.0,30,460.16,0,0,0,1
8.0,35,345.06,0,0,0,0
49.0,30,204.96,1,1,0,1
88.0,32,382.54,0,1,1,0
83.0,35,250.36,0,0,0,1
92.0,32,103.97,0,0,0,0
102.0,35,242.58,0,0,0,1
88.0,24,133.69,0,1,1,0
7.0,24,157.51,0,1,0,1
50.0,30,241.31,1,0,0,0
64.0,36,182.9,1,0,0,1
9.0,27,127.32,0,0,0,0
83.0,24,414.08,0,1,0,1
67.0,32,170.5,1,1,0,0
9.0,29,105.13,0,0,0,1
104.0,18,272.48,0,1,0,0
55.0,33,431.19,1,1,0,1
103.0,26,445.89,1,0,0,0
43.0,31,311.38,0,1,0,1
85.0,30,545.92,0,0,0,0
47.0,18,426.31,1,0,0,1
11.0,29,270.91,0,1,0,0
51.0,27,236.58,0,1,0,1
14.0,30,301.16,0,0,0,0
13.0,36,319.28,1,1,0,1
89.0,24,194.54,0,0,0,0
10.0,36,201.68,1,0,0,1
75.0,34,412.88,0,0,0,0
8.0,30,515.51,1,0,0,1
10.0,33,138.84,0,0,0,0
53.0,32,283.12,0,1,0,1
7.0,24,285.94,0,0,0,0
86.0,31,306.32,1,1,0,1
44.0,33,431.93,1,0,0,0
48.0,44,343.83,0,1,0,1
105.0,26,238.97,0,1,1,0
82.0,28,221.34,1,0,0,1
11.0,28,178.51,0,1,0,0
86.0,33,227.26,0,1,1,1
76.0,35,185.45,0,1,0,0
46.0,34,162.82,1,0,0,1
85.0,32,188.61,1,0,0,0
59.0,32,198.71,0,0,0,1
10.0,36,394.49,0,0,0,0
106.0,32,104.26,1,1,1,1
91.0,22,699.59,1,0,0,0
102.0,30,305.03,1,1,0,1
11.0,25,389.61,0,1,0,0
12.0,20,327.85,0,1,0,1
100.0,33,144.48,1,1,0,0
14.0,30,359.11,1,1,0,1
10.0,25,300.4,1,0,0,0
8.0,31,139.41,0,0,0,1
43.0,24,169.76,1,1,0,0
80.0,32,505.54,0,0,1,1
78.0,23,284.26,0,0,0,0
58.0,34,155.79,0,1,0,1
100.0,30,249.29,1,0,0,0
5.0,35,217.09,1,1,0,1
96.0,40,337.59,1,0,0,0
9.0,27,328.28,1,0,0,1
96.0,28,204.58,1,1,0,0
96.0,31,129.3,0,1,0,1
12.0,27,175.21,1,1,0,0
12.0,36,151.53,1,0,0,1
51.0,33,209.27,1,1,0,0
51.0,29,537.39,1,1,0,1
57.0,39,223.85,0,1,0,0
55.0,35,213.59,0,1,0,1
7.0,32,143.67,1,1,0,0
49.0,25,172.99,1,0,0,1
52.0,26,277.37,0,0,0,0
58.0,31,148.32,0,0,0,1
72.0,32,138.34,0,0,0,0
14.0,27,394.29,0,1,0,1
97.0,27,230.98,0,0,1,0
7.0,34,437.79,0,0,0,1
13.0,31,137.4,0,1,0,0
8.0,32,163.62,1,1,0,1
39.0,24,400.58,0,0,0,0
96.0,30,119.7,0,1,0,1
18.0,32,226.4,0,0,0,0
14.0,35,536.08,0,0,0,1
80.0,30,264.39,0,0,0,0
65.0,28,130.76,1,1,0,1
10.0,31,218.71,0,1,0,0
36.0,28,277.11,0,0,0,1
55.0,41,161.28,1,1,0,0
49.0,32,166.43,1,0,0,1
11.0,34,102.42,0,1,0,0
93.0,34,103.77,0,1,0,1
49.0,26,252.61,0,0,0,0
88.0,28,368.52,0,0,0,1
9.0,27,127.54,1,1,0,0
10.0,31,317.45,1,1,0,1
55.0,39,236.22,1,1,0,0
76.0,34,243.8,1,1,0,1
96.0,32,193.73,1,0,0,0
97.0,31,222.82,1,0,0,1
54.0,29,669.33,1,1,0,0
92.0,30,220.35,0,1,0,1
40.0,30,192.7,1,0,0,0
8.0,36,201.07,1,1,0,1
13.0,34,185.69,0,1,0,0
88.0,30,111.62,0,0,0,1
47.0,33,284.39,0,0,0,0
42.0,24,290.55,0,0,0,1
82.0,37,359.34,1,0,1,0
10.0,31,202.9,0,1,0,1
78.0,28,109.03,0,0,0,0
69.0,19,280.4,0,0,0,1
46.0,26,148.29,0,0,0,0
37.0,32,383.65,1,0,0,1
11.0,34,234.2,1,1,0,0
54.0,31,386.22,0,0,0,1
77.0,37,622.07,0,1,0,0
46.0,32,147.53,0,1,0,1
13.0,29,128.42,0,0,0,0
87.0,29,377.49,1,1,0,1
11.0,27,321.14,1,0,0,0
94.0,29,140.64,0,0,1,1
45.0,25,175.23,0,0,0,0
11.0,28,109.75,1,1,0,1
86.0,32,144.8,1,1,0,0
12.0,26,171.21,0,0,0,1
98.0,28,211.67,0,1,1,0
46.0,30,508.34,1,1,0,1
94.0,27,399.26,1,1,0,0
7.0,32,198.59,0,0,0,1
86.0,23,307.4,1,1,0,0
99.0,29,162.97,0,0,1,1
82.0,34,497.26,0,0,0,0
8.0,36,205.07,0,0,0,1
5.0,31,196.77,1,0,0,0
53.0,38,214.91,0,0,0,1
89.0,27,257.29,1,0,0,0
6.0,34,293.41,1,1,0,1
74.0,30,183.15,0,1,0,0
85.0,34,238.0,0,1,0,1
93.0,29,380.52,1,1,0,0
76.0,27,119.3,1,1,1,1
38.0,26,143.92,0,0,0,0
55.0,23,231.34,0,1,0,1
92.0,36,122.98,0,1,1,0
96.0,31,391.28,0,0,0,1
61.0,28,192.43,0,0,0,0
51.0,30,129.98,0,0,0,1
115.0,31,159.87,0,0,0,0
89.0,29,356.48,0,1,0,1
6.0,28,213.55,0,0,0,0
97.0,28,131.32,0,1,1,1
99.0,36,210.69,0,0,0,0
35.0,35,293.11,0,1,0,1
55.0,37,365.63,1,1,0,0
81.0,35,573.61,1,0,0,1
53.0,31,378.76,1,0,0,0
7.0,26,215.49,0,1,0,1
12.0,29,362.44,1,1,0,0
14.0,32,216.65,1,1,0,1
52.0,35,237.99,0,0,0,0
45.0,31,171.43,0,1,0,1
100.0,39,197.39,1,0,0,0
11.0,23,174.75,1,0,0,1
7.0,31,147.02,0,1,0,0
47.0,32,112.1,0,1,0,1
8.0,33,419.11,1,1,0,0
11.0,28,327.72,0,0,0,1
4.0,38,204.88,1,1,0,0
57.0,29,416.09,0,1,0,1
86.0,29,166.31,0,0,0,0
12.0,34,123.78,0,0,0,1
41.0,32,365.51,0,1,0,0
52.0,22,256.35,1,0,0,1
51.0,33,142.23,1,1,0,0
11.0,42,282.81,0,0,0,1
57.0,24,161.7,0,0,0,0
50.0,26,403.5,0,1,0,1
9.0,32,294.7,1,1,0,0
70.0,28,128.18,1,0,0,1
49.0,23,170.16,1,1,0,0
77.0,31,204.53,0,0,0,1
101.0,24,115.9,0,1,0,0
93.0,27,299.77,0,0,0,1
43.0,30,202.82,1,0,0,0
52.0,26,167.05,0,1,0,1
8.0,31,113.62,1,0,0,0
5.0,25,301.8,1,0,0,1
46.0,31,457.27,0,0,0,0
84.0,24,309.11,1,0,0,1
13.0,29,137.83,1,1,0,0
88.0,24,204.35,0,1,0,1
91.0,35,356.16,0,1,1,0
53.0,30,189.51,0,0,0,1
41.0,33,120.09,1,1,0,0
5.0,27,283.83,1,0,0,1
17.0,33,124.23,0,1,0,0
54.0,36,117.89,1,1,0,1
13.0,28,413.44,1,1,0,0
7.0,27,150.29,0,0,0,1
54.0,27,151.8,1,0,0,0
94.0,28,327.27,1,1,1,1
38.0,29,299.63,0,1,0,0
55.0,30,126.35,0,0,0,1
77.0,30,336.86,1,1,1,0
47.0,24,164.05,1,1,0,1
81.0,28,185.09,0,1,0,0
83.0,29,293.4,0,0,0,1
9.0,32,240.89,1,0,0,0
52.0,34,135.89,0,0,0,1
10.0,24,434.44,0,1,0,0
10.0,26,227.61,0,1,0,1
98.0,27,400.31,0,0,0,0
47.0,32,145.84,0,1,0,1
11.0,29,106.73,1,0,0,0
15.0,31,158.19,1,0,0,1
77.0,29,324.04,0,0,0,0
14.0,32,335.14,1,0,0,1
86.0,27,221.82,1,0,0,0
63.0,32,228.86,1,1,1,1
12.0,24,300.87,0,0,0,0
100.0,28,231.24,0,0,0,1
13.0,32,511.57,1,0,0,0
61.0,32,344.82,1,0,0,1
56.0,41,335.29,0,1,0,0
51.0,27,477.25,0,0,0,1
13.0,29,183.09,0,0,0,0
41.0,22,151.16,1,1,0,1
105.0,29,231.63,0,0,0,0
93.0,32,359.52,1,0,0,1
16.0,32,183.75,1,1,0,0
53.0,24,185.21,1,0,0,1
49.0,34,146.05,1,1,0,0
45.0,25,203.36,0,1,0,1
39.0,33,552.47,0,1,0,0
52.0,34,151.56,1,1,0,1
10.0,37,375.94,1,0,0,0
89.0,23,380.03,0,0,0,1
102.0,33,288.94,1,1,0,0
11.0,27,255.82,1,1,0,1
77.0,28,243.71,0,0,0,0
10.0,24,173.62,1,1,0,1
87.0,38,136.78,0,0,0,0
54.0,22,336.59,0,1,0,1
89.0,31,302.43,0,1,0,0
5.0,25,117.27,1,1,0,1
90.0,36,272.16,0,1,0,0
113.0,35,125.63,0,1,1,1
11.0,31,162.2,1,0,0,0
90.0,37,225.43,0,1,0,1
93.0,25,353.72,0,0,0,0
88.0,37,317.24,0,1,0,1
87.0,33,284.12,0,1,0,0
6.0,28,402.46,1,0,0,1
49.0,24,298.97,1,1,0,0
50.0,29,277.12,1,0,0,1
59.0,27,176.23,0,0,0,0
6.0,32,106.95,1,1,0,1
92.0,27,217.49,1,0,0,0
82.0,30,239.63,0,1,1,1
53.0,34,247.14,1,1,0,0
43.0,26,259.32,1,1,0,1
85.0,31,176.51,0,1,1,0
102.0,26,476.5,0,1,0,1
99.0,28,211.38,1,1,1,0
55.0,27,107.84,0,1,0,1
12.0,34,122.5,0,0,0,0
52.0,32,147.6,0,1,0,1
91.0,30,229.47,1,1,0,0
93.0,38,113.25,1,0,0,1
86.0,30,229.71,0,1,0,0
10.0,33,148.66,0,1,0,1
57.0,28,260.04,0,1,0,0
55.0,28,143.1,1,1,0,1
32.0,27,402.9,1,0,0,0
6.0,26,281.79,0,1,0,1
12.0,26,187.75,1,1,0,0
91.0,29,338.39,1,0,0,1
90.0,29,236.06,1,1,0,0
43.0,34,158.01,0,0,0,1
85.0,28,126.26,0,0,0,0
95.0,25,193.25,1,1,0,1
60.0,32,286.32,0,0,0,0
49.0,24,506.13,0,0,0,1
79.0,26,213.64,0,1,0,0
51.0,34,447.84,0,0,0,1
13.0,33,232.34,1,0,0,0
48.0,31,111.59,1,1,0,1
50.0,26,136.37,0,0,0,0
53.0,32,161.07,0,1,0,1
76.0,36,104.05,0,0,0,0
55.0,36,140.98,1,1,0,1
54.0,22,291.31,0,1,0,0
10.0,26,127.1,0,0,0,1
54.0,29,199.89,0,1,0,0
55.0,35,104.48,0,0,0,1
17.0,29,194.95,1,1,0,0
18.0,35,233.89,0,1,0,1
88.0,37,415.73,0,0,0,0
53.0,30,128.58,0,1,0,1
7.0,22,110.55,1,1,0,0
36.0,29,105.04,0,0,0,1
60.0,40,253.81,1,0,0,0
8.0,43,212.26,1,0,0,1
52.0,35,359.87,0,1,0,0
10.0,24,208.43,0,1,0,1
8.0,37,250.94,1,1,0,0
57.0,22,115.45,0,1,0,1
42.0,34,244.85,0,0,0,0
50.0,30,151.86,1,0,0,1
12.0,29,415.4,0,1,0,0
98.0,29,343.52,0,0,1,1
8.0,24,180.95,0,1,0,0
90.0,25,205.56,1,1,0,1
60.0,24,224.82,1,1,0,0
89.0,37,175.86,1,1,0,1
3.0,25,383.07,1,1,0,0
11.0,36,117.13,1,1,0,1
10.0,28,118.98,1,1,0,0
39.0,30,131.4,1,0,0,1
59.0,28,223.79,0,0,0,0
13.0,37,350.13,1,0,0,1
9.0,29,530.18,0,1,0,0
11.0,34,449.85,1,1,0,1
16.0,35,141.47,0,1,0,0
58.0,27,169.07,0,0,0,1
96.0,30,418.92,0,0,0,0
10.0,32,169.59,0,0,0,1
7.0,37,266.49,1,1,0,0
45.0,27,290.94,0,1,0,1
95.0,33,337.19,1,1,0,0
58.0,30,179.37,0,1,0,1
11.0,33,243.75,0,0,0,0
44.0,26,112.28,0,1,0,1
86.0,27,343.93,1,1,0,0
95.0,32,147.96,0,1,1,1
92.0,26,183.63,1,0,0,0
51.0,39,395.1,1,1,1,1
7.0,35,306.53,0,0,0,0
78.0,32,654.07,0,1,1,1
6.0,32,147.66,0,0,0,0
45.0,32,214.94,0,0,0,1
12.0,37,355.48,1,1,0,0
6.0,30,389.4,1,1,0,1
66.0,28,413.52,0,1,0,0
54.0,36,127.26,1,0,0,1
10.0,30,354.07,0,1,0,0
17.0,29,810.17,1,1,0,1
49.0,33,505.03,0,1,0,0
104.0,30,105.26,0,0,0,1
50.0,26,255.18,0,1,0,0
10.0,39,140.14,0,0,0,1
10.0,24,199.84,1,0,0,0
12.0,34,425.05,1,1,0,1
48.0,30,520.22,0,1,0,0
11.0,37,252.9,1,1,0,1
91.0,32,127.8,0,0,0,0
53.0,28,127.93,1,0,0,1
99.0,30,103.65,0,1,0,0
92.0,39,428.12,0,0,0,1
9.0,37,411.86,0,0,0,0
47.0,30,355.42,1,0,0,1
11.0,30,455.91,0,1,0,0
10.0,26,403.89,1,1,0,1
89.0,34,250.84,0,1,0,0
6.0,28,353.36,1,0,0,1
7.0,27,446.88,0,0,0,0
10.0,33,542.78,1,0,0,1
8.0,35,452.24,0,0,0,0
87.0,23,219.19,0,0,0,1
74.0,23,329.23,0,0,0,0
84.0,27,154.33,1,1,0,1
85.0,23,217.38,1,1,0,0
83.0,25,438.41,1,0,0,1
101.0,25,164.2,0,1,1,0
11.0,20,409.18,0,0,0,1
56.0,35,134.63,0,0,0,0
96.0,35,281.79,1,0,0,1
92.0,25,163.15,1,1,0,0
52.0,36,226.09,1,0,0,1
90.0,34,527.59,1,0,0,0
56.0,33,122.13,0,1,0,1
90.0,27,366.45,0,1,0,0
89.0,29,211.08,0,0,0,1
99.0,32,149.43,1,1,0,0
61.0,34,234.28,1,0,0,1
88.0,32,159.76,1,0,0,0
